,knot_names,kfh_total_ranks,volumes,determinants,jones_poly_degrees,writh,signature,13-crossing knots,kfh
0,13ah_0001,23,3.58891391779190,23,28,13,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-1, -2): 6, (0, -1): 11, (1, 0): 6}, 'seifert_genus': 1, 'tau': 1, 'total_rank': 23}"
1,13ah_0002,31,5.20861094846636,31,36,13,-10,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 5, 'ranks': {(-5, -10): 2, (-4, -9): 3, (-3, -8): 3, (-2, -7): 3, (-1, -6): 3, (0, -5): 3, (1, -4): 3, (2, -3): 3, (3, -2): 3, (4, -1): 3, (5, 0): 2}, 'seifert_genus': 5, 'tau': 5, 'total_rank': 31}"
2,13ah_0003,37,5.95611749556813,37,30,13,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-2, -4): 5, (-1, -3): 9, (0, -2): 9, (1, -1): 9, (2, 0): 5}, 'seifert_genus': 2, 'tau': 2, 'total_rank': 37}"
3,13ah_0004,39,5.98281997309039,39,28,13,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-1, -2): 10, (0, -1): 19, (1, 0): 10}, 'seifert_genus': 1, 'tau': 1, 'total_rank': 39}"
4,13ah_0005,41,6.29824027236565,41,34,13,-8,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 4, 'ranks': {(-4, -8): 3, (-3, -7): 5, (-2, -6): 5, (-1, -5): 5, (0, -4): 5, (1, -3): 5, (2, -2): 5, (3, -1): 5, (4, 0): 3}, 'seifert_genus': 4, 'tau': 4, 'total_rank': 41}"
5,13ah_0006,43,6.43455452909856,43,32,13,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-3, -6): 4, (-2, -5): 7, (-1, -4): 7, (0, -3): 7, (1, -2): 7, (2, -1): 7, (3, 0): 4}, 'seifert_genus': 3, 'tau': 3, 'total_rank': 43}"
6,13ah_0007,47,6.51089812140696,47,28,13,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-1, -2): 12, (0, -1): 23, (1, 0): 12}, 'seifert_genus': 1, 'tau': 1, 'total_rank': 47}"
7,13ah_0008,47,7.54192832957979,47,36,13,-10,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 5, 'ranks': {(-5, -10): 2, (-4, -9): 4, (-3, -8): 5, (-2, -7): 5, (-1, -6): 5, (0, -5): 5, (1, -4): 5, (2, -3): 5, (3, -2): 5, (4, -1): 4, (5, 0): 2}, 'seifert_genus': 5, 'tau': 5, 'total_rank': 47}"
8,13ah_0009,59,8.57799233036013,59,36,13,-10,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 5, 'ranks': {(-5, -10): 2, (-4, -9): 4, (-3, -8): 6, (-2, -7): 7, (-1, -6): 7, (0, -5): 7, (1, -4): 7, (2, -3): 7, (3, -2): 6, (4, -1): 4, (5, 0): 2}, 'seifert_genus': 5, 'tau': 5, 'total_rank': 59}"
9,13ah_0010,53,8.69994591931532,53,30,13,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-2, -4): 5, (-1, -3): 13, (0, -2): 17, (1, -1): 13, (2, 0): 5}, 'seifert_genus': 2, 'tau': 2, 'total_rank': 53}"
10,13ah_0011,55,8.73141571936097,55,12,-3,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 4, (-1, -2): 14, (0, -1): 19, (1, 0): 14, (2, 1): 4}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 55}"
11,13ah_0012,61,8.76545526808826,61,30,9,-8,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 4, 'ranks': {(-5, -9): 1, (-4, -8): 5, (-3, -7): 7, (-2, -6): 7, (-1, -5): 7, (0, -4): 7, (1, -3): 7, (2, -2): 7, (3, -1): 7, (4, 0): 5, (5, 1): 1}, 'seifert_genus': 5, 'tau': 4, 'total_rank': 61}"
12,13ah_0013,67,9.02718573389671,67,36,13,-10,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 5, 'ranks': {(-5, -10): 2, (-4, -9): 4, (-3, -8): 6, (-2, -7): 8, (-1, -6): 9, (0, -5): 9, (1, -4): 9, (2, -3): 8, (3, -2): 6, (4, -1): 4, (5, 0): 2}, 'seifert_genus': 5, 'tau': 5, 'total_rank': 67}"
13,13ah_0014,51,9.08936703880721,51,28,13,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-1, -2): 13, (0, -1): 25, (1, 0): 13}, 'seifert_genus': 1, 'tau': 1, 'total_rank': 51}"
14,13ah_0015,71,9.19900422580269,71,36,13,-10,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 5, 'ranks': {(-5, -10): 2, (-4, -9): 4, (-3, -8): 6, (-2, -7): 8, (-1, -6): 10, (0, -5): 11, (1, -4): 10, (2, -3): 8, (3, -2): 6, (4, -1): 4, (5, 0): 2}, 'seifert_genus': 5, 'tau': 5, 'total_rank': 71}"
15,13ah_0016,65,9.33862384237353,65,34,13,-8,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 4, 'ranks': {(-4, -8): 3, (-3, -7): 7, (-2, -6): 9, (-1, -5): 9, (0, -4): 9, (1, -3): 9, (2, -2): 9, (3, -1): 7, (4, 0): 3}, 'seifert_genus': 4, 'tau': 4, 'total_rank': 65}"
16,13ah_0017,67,9.43752119060331,67,24,9,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 4, (-1, -2): 17, (0, -1): 25, (1, 0): 17, (2, 1): 4}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 67}"
17,13ah_0018,69,9.45478557846358,69,20,7,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -2): 4, (-1, -1): 17, (0, 0): 27, (1, 1): 17, (2, 2): 4}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 69}"
18,13ah_0019,67,9.62102529305325,67,32,13,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-3, -6): 4, (-2, -5): 10, (-1, -4): 13, (0, -3): 13, (1, -2): 13, (2, -1): 10, (3, 0): 4}, 'seifert_genus': 3, 'tau': 3, 'total_rank': 67}"
19,13ah_0020,75,9.70995730064389,75,24,5,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 2, (-3, -6): 8, (-2, -5): 11, (-1, -4): 11, (0, -3): 11, (1, -2): 11, (2, -1): 11, (3, 0): 8, (4, 1): 2}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 75}"
20,13ah_0021,55,9.71474625774716,55,28,13,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-1, -2): 14, (0, -1): 27, (1, 0): 14}, 'seifert_genus': 1, 'tau': 1, 'total_rank': 55}"
21,13ah_0022,73,9.74852579071418,73,18,1,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 3, (-2, -4): 11, (-1, -3): 15, (0, -2): 15, (1, -1): 15, (2, 0): 11, (3, 1): 3}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 73}"
22,13ah_0023,73,9.94671426206366,73,30,13,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-2, -4): 8, (-1, -3): 18, (0, -2): 21, (1, -1): 18, (2, 0): 8}, 'seifert_genus': 2, 'tau': 2, 'total_rank': 73}"
23,13ah_0024,77,9.98449969891166,77,30,13,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-2, -4): 8, (-1, -3): 19, (0, -2): 23, (1, -1): 19, (2, 0): 8}, 'seifert_genus': 2, 'tau': 2, 'total_rank': 77}"
24,13ah_0025,69,10.2100755484786,69,34,13,-8,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 4, 'ranks': {(-4, -8): 4, (-3, -7): 8, (-2, -6): 9, (-1, -5): 9, (0, -4): 9, (1, -3): 9, (2, -2): 9, (3, -1): 8, (4, 0): 4}, 'seifert_genus': 4, 'tau': 4, 'total_rank': 69}"
25,13ah_0026,81,10.2651469061274,81,34,13,-8,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 4, 'ranks': {(-4, -8): 4, (-3, -7): 9, (-2, -6): 11, (-1, -5): 11, (0, -4): 11, (1, -3): 11, (2, -2): 11, (3, -1): 9, (4, 0): 4}, 'seifert_genus': 4, 'tau': 4, 'total_rank': 81}"
26,13ah_0027,75,10.3112070812792,75,24,5,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 3, 'ranks': {(-5, -8): 1, (-4, -7): 5, (-3, -6): 9, (-2, -5): 9, (-1, -4): 9, (0, -3): 9, (1, -2): 9, (2, -1): 9, (3, 0): 9, (4, 1): 5, (5, 2): 1}, 'seifert_genus': 5, 'tau': 3, 'total_rank': 75}"
27,13ah_0028,85,10.4749304261752,85,30,9,-8,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 4, 'ranks': {(-5, -9): 1, (-4, -8): 5, (-3, -7): 9, (-2, -6): 11, (-1, -5): 11, (0, -4): 11, (1, -3): 11, (2, -2): 11, (3, -1): 9, (4, 0): 5, (5, 1): 1}, 'seifert_genus': 5, 'tau': 4, 'total_rank': 85}"
28,13ah_0029,87,10.4915486387118,87,28,9,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 2, (-3, -6): 9, (-2, -5): 13, (-1, -4): 13, (0, -3): 13, (1, -2): 13, (2, -1): 13, (3, 0): 9, (4, 1): 2}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 87}"
29,13ah_0030,85,10.5686058794436,85,30,13,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-2, -4): 9, (-1, -3): 21, (0, -2): 25, (1, -1): 21, (2, 0): 9}, 'seifert_genus': 2, 'tau': 2, 'total_rank': 85}"
30,13ah_0031,89,10.5945775370570,89,26,9,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 3, (-2, -4): 13, (-1, -3): 19, (0, -2): 19, (1, -1): 19, (2, 0): 13, (3, 1): 3}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 89}"
31,13ah_0032,81,10.6394920418134,81,34,13,-8,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 4, 'ranks': {(-4, -8): 3, (-3, -7): 7, (-2, -6): 11, (-1, -5): 13, (0, -4): 13, (1, -3): 13, (2, -2): 11, (3, -1): 7, (4, 0): 3}, 'seifert_genus': 4, 'tau': 4, 'total_rank': 81}"
32,13ah_0033,93,10.6429567403022,93,20,7,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -2): 6, (-1, -1): 23, (0, 0): 35, (1, 1): 23, (2, 2): 6}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 93}"
33,13ah_0034,91,10.6566584870553,91,32,13,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-3, -6): 6, (-2, -5): 14, (-1, -4): 17, (0, -3): 17, (1, -2): 17, (2, -1): 14, (3, 0): 6}, 'seifert_genus': 3, 'tau': 3, 'total_rank': 91}"
34,13ah_0035,79,10.8007211637765,79,32,13,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-3, -6): 4, (-2, -5): 10, (-1, -4): 16, (0, -3): 19, (1, -2): 16, (2, -1): 10, (3, 0): 4}, 'seifert_genus': 3, 'tau': 3, 'total_rank': 79}"
35,13ah_0036,83,10.8937118462469,83,16,1,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 6, (-1, -2): 21, (0, -1): 29, (1, 0): 21, (2, 1): 6}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 83}"
36,13ah_0037,83,10.9014569713538,83,32,13,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-3, -6): 6, (-2, -5): 13, (-1, -4): 15, (0, -3): 15, (1, -2): 15, (2, -1): 13, (3, 0): 6}, 'seifert_genus': 3, 'tau': 3, 'total_rank': 83}"
37,13ah_0038,87,10.9096076194453,87,20,5,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 6, (-1, -2): 22, (0, -1): 31, (1, 0): 22, (2, 1): 6}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 87}"
38,13ah_0039,73,10.9180065567146,73,30,9,-8,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 4, 'ranks': {(-5, -9): 1, (-4, -8): 5, (-3, -7): 8, (-2, -6): 9, (-1, -5): 9, (0, -4): 9, (1, -3): 9, (2, -2): 9, (3, -1): 8, (4, 0): 5, (5, 1): 1}, 'seifert_genus': 5, 'tau': 4, 'total_rank': 73}"
39,13ah_0040,85,10.9313797451366,85,30,13,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-2, -4): 8, (-1, -3): 21, (0, -2): 27, (1, -1): 21, (2, 0): 8}, 'seifert_genus': 2, 'tau': 2, 'total_rank': 85}"
40,13ah_0041,83,10.9708532376563,83,36,13,-10,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 5, 'ranks': {(-5, -10): 2, (-4, -9): 5, (-3, -8): 8, (-2, -7): 10, (-1, -6): 11, (0, -5): 11, (1, -4): 11, (2, -3): 10, (3, -2): 8, (4, -1): 5, (5, 0): 2}, 'seifert_genus': 5, 'tau': 5, 'total_rank': 83}"
41,13ah_0042,79,10.9842717648278,79,24,9,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 4, (-1, -2): 20, (0, -1): 31, (1, 0): 20, (2, 1): 4}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 79}"
42,13ah_0043,89,10.9992396243012,89,18,1,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 3, (-2, -4): 11, (-1, -3): 19, (0, -2): 23, (1, -1): 19, (2, 0): 11, (3, 1): 3}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 89}"
43,13ah_0044,81,11.0054387752689,81,18,5,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -2): 4, (-1, -1): 20, (0, 0): 33, (1, 1): 20, (2, 2): 4}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 81}"
44,13ah_0045,95,11.0068873487949,95,14,3,2,Alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -2): 3, (-2, -1): 13, (-1, 0): 21, (0, 1): 21, (1, 2): 21, (2, 3): 13, (3, 4): 3}, 'seifert_genus': 3, 'tau': -1, 'total_rank': 95}"
45,13ah_0046,93,11.0745694506814,93,30,13,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-2, -4): 9, (-1, -3): 23, (0, -2): 29, (1, -1): 23, (2, 0): 9}, 'seifert_genus': 2, 'tau': 2, 'total_rank': 93}"
46,13ah_0047,89,11.0966720687901,89,30,13,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-2, -4): 8, (-1, -3): 22, (0, -2): 29, (1, -1): 22, (2, 0): 8}, 'seifert_genus': 2, 'tau': 2, 'total_rank': 89}"
47,13ah_0048,91,11.1099343770277,91,24,9,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 4, (-1, -2): 23, (0, -1): 37, (1, 0): 23, (2, 1): 4}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 91}"
48,13ah_0049,89,11.1123612640906,89,34,13,-8,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 4, 'ranks': {(-4, -8): 3, (-3, -7): 7, (-2, -6): 11, (-1, -5): 15, (0, -4): 17, (1, -3): 15, (2, -2): 11, (3, -1): 7, (4, 0): 3}, 'seifert_genus': 4, 'tau': 4, 'total_rank': 89}"
49,13ah_0050,101,11.2173587275668,101,30,9,-8,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 4, 'ranks': {(-5, -9): 1, (-4, -8): 5, (-3, -7): 9, (-2, -6): 13, (-1, -5): 15, (0, -4): 15, (1, -3): 15, (2, -2): 13, (3, -1): 9, (4, 0): 5, (5, 1): 1}, 'seifert_genus': 5, 'tau': 4, 'total_rank': 101}"
50,13ah_0051,99,11.2415167933909,99,24,5,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 2, (-3, -6): 8, (-2, -5): 14, (-1, -4): 17, (0, -3): 17, (1, -2): 17, (2, -1): 14, (3, 0): 8, (4, 1): 2}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 99}"
51,13ah_0052,97,11.2494834509347,97,18,1,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 9, (-2, -4): 15, (-1, -3): 15, (0, -2): 15, (1, -1): 15, (2, 0): 15, (3, 1): 9, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 97}"
52,13ah_0053,77,11.4510871186651,77,18,1,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 3, (-2, -4): 11, (-1, -3): 16, (0, -2): 17, (1, -1): 16, (2, 0): 11, (3, 1): 3}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 77}"
53,13ah_0054,109,11.4930690391176,109,30,9,-8,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 4, 'ranks': {(-5, -9): 1, (-4, -8): 5, (-3, -7): 9, (-2, -6): 13, (-1, -5): 17, (0, -4): 19, (1, -3): 17, (2, -2): 13, (3, -1): 9, (4, 0): 5, (5, 1): 1}, 'seifert_genus': 5, 'tau': 4, 'total_rank': 109}"
54,13ah_0055,99,11.4935589733171,99,26,7,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 3, 'ranks': {(-5, -8): 1, (-4, -7): 5, (-3, -6): 11, (-2, -5): 13, (-1, -4): 13, (0, -3): 13, (1, -2): 13, (2, -1): 13, (3, 0): 11, (4, 1): 5, (5, 2): 1}, 'seifert_genus': 5, 'tau': 3, 'total_rank': 99}"
55,13ah_0056,99,11.5113857007882,99,32,13,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-3, -6): 6, (-2, -5): 15, (-1, -4): 19, (0, -3): 19, (1, -2): 19, (2, -1): 15, (3, 0): 6}, 'seifert_genus': 3, 'tau': 3, 'total_rank': 99}"
56,13ah_0057,95,11.5447790660569,95,36,13,-10,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 5, 'ranks': {(-5, -10): 2, (-4, -9): 5, (-3, -8): 8, (-2, -7): 11, (-1, -6): 14, (0, -5): 15, (1, -4): 14, (2, -3): 11, (3, -2): 8, (4, -1): 5, (5, 0): 2}, 'seifert_genus': 5, 'tau': 5, 'total_rank': 95}"
57,13ah_0058,101,11.5567665676225,101,22,5,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 4, (-2, -4): 15, (-1, -3): 21, (0, -2): 21, (1, -1): 21, (2, 0): 15, (3, 1): 4}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 101}"
58,13ah_0059,87,11.6587056940415,87,24,5,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 3, 'ranks': {(-5, -8): 1, (-4, -7): 5, (-3, -6): 10, (-2, -5): 11, (-1, -4): 11, (0, -3): 11, (1, -2): 11, (2, -1): 11, (3, 0): 10, (4, 1): 5, (5, 2): 1}, 'seifert_genus': 5, 'tau': 3, 'total_rank': 87}"
59,13ah_0060,111,11.8122646300095,111,24,5,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 2, (-3, -6): 8, (-2, -5): 14, (-1, -4): 20, (0, -3): 23, (1, -2): 20, (2, -1): 14, (3, 0): 8, (4, 1): 2}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 111}"
60,13ah_0061,83,11.8228986388131,83,24,5,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 2, (-3, -6): 8, (-2, -5): 12, (-1, -4): 13, (0, -3): 13, (1, -2): 13, (2, -1): 12, (3, 0): 8, (4, 1): 2}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 83}"
61,13ah_0062,115,11.8549693471295,115,14,3,2,Alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -2): 4, (-2, -1): 16, (-1, 0): 25, (0, 1): 25, (1, 2): 25, (2, 3): 16, (3, 4): 4}, 'seifert_genus': 3, 'tau': -1, 'total_rank': 115}"
62,13ah_0063,103,11.9087632437878,103,24,9,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 6, (-1, -2): 26, (0, -1): 39, (1, 0): 26, (2, 1): 6}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 103}"
63,13ah_0064,105,11.9199052236554,105,16,3,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -2): 6, (-1, -1): 26, (0, 0): 41, (1, 1): 26, (2, 2): 6}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 105}"
64,13ah_0065,81,11.9219650683329,81,30,9,-8,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 4, 'ranks': {(-5, -9): 1, (-4, -8): 5, (-3, -7): 8, (-2, -6): 10, (-1, -5): 11, (0, -4): 11, (1, -3): 11, (2, -2): 10, (3, -1): 8, (4, 0): 5, (5, 1): 1}, 'seifert_genus': 5, 'tau': 4, 'total_rank': 81}"
65,13ah_0066,97,11.9459032278321,97,30,13,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-2, -4): 8, (-1, -3): 24, (0, -2): 33, (1, -1): 24, (2, 0): 8}, 'seifert_genus': 2, 'tau': 2, 'total_rank': 97}"
66,13ah_0067,97,11.9596671533743,97,6,-3,4,Alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': True, 'modulus': 2, 'nu': -1, 'ranks': {(-5, -3): 1, (-4, -2): 5, (-3, -1): 10, (-2, 0): 13, (-1, 1): 13, (0, 2): 13, (1, 3): 13, (2, 4): 13, (3, 5): 10, (4, 6): 5, (5, 7): 1}, 'seifert_genus': 5, 'tau': -2, 'total_rank': 97}"
67,13ah_0068,99,11.9606024158629,99,16,1,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 6, (-1, -2): 25, (0, -1): 37, (1, 0): 25, (2, 1): 6}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 99}"
68,13ah_0069,99,12.0174659665909,99,36,13,-10,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 5, 'ranks': {(-5, -10): 2, (-4, -9): 5, (-3, -8): 9, (-2, -7): 12, (-1, -6): 14, (0, -5): 15, (1, -4): 14, (2, -3): 12, (3, -2): 9, (4, -1): 5, (5, 0): 2}, 'seifert_genus': 5, 'tau': 5, 'total_rank': 99}"
69,13ah_0070,93,12.0702634168138,93,18,5,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -2): 4, (-1, -1): 23, (0, 0): 39, (1, 1): 23, (2, 2): 4}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 93}"
70,13ah_0071,95,12.0791947605005,95,16,1,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 6, (-1, -2): 24, (0, -1): 35, (1, 0): 24, (2, 1): 6}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 95}"
71,13ah_0072,101,12.1617180850804,101,30,13,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-2, -4): 8, (-1, -3): 25, (0, -2): 35, (1, -1): 25, (2, 0): 8}, 'seifert_genus': 2, 'tau': 2, 'total_rank': 101}"
72,13ah_0073,109,12.1643028786749,109,34,13,-8,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 4, 'ranks': {(-4, -8): 4, (-3, -7): 10, (-2, -6): 15, (-1, -5): 17, (0, -4): 17, (1, -3): 17, (2, -2): 15, (3, -1): 10, (4, 0): 4}, 'seifert_genus': 4, 'tau': 4, 'total_rank': 109}"
