,knot_names,kfh_total_ranks,volumes,determinants,jones_poly_degrees,12-crossing knots
480,12ah_0481,159,16.5437493806473,159,30,Alternating
481,12ah_0482,181,16.5446358068157,181,24,Alternating
482,12ah_0483,161,16.5562591667810,161,22,Alternating
483,12ah_0484,153,16.5565539327597,153,2,Alternating
484,12ah_0485,149,16.5646219675357,149,16,Alternating
485,12ah_0486,157,16.5763561027123,157,16,Alternating
486,12ah_0487,147,16.5866873161685,147,18,Alternating
487,12ah_0488,163,16.5876481726933,163,8,Alternating
488,12ah_0489,163,16.5880142982951,163,16,Alternating
489,12ah_0490,175,16.5911855787650,175,16,Alternating
490,12ah_0491,153,16.5916584716548,153,32,Alternating
491,12ah_0492,149,16.5944826356311,149,20,Alternating
492,12ah_0493,183,16.6003997591387,183,18,Alternating
493,12ah_0494,159,16.6017961197761,159,4,Alternating
494,12ah_0495,155,16.6080000532255,155,8,Alternating
495,12ah_0496,153,16.6133284278941,153,20,Alternating
